accession,barcode,basecaller,basecaller_model,basecaller_version,bioproject_accession,biosample_accession,ccs_algorithm,coverage,coverage_over_100kb,deepconsensus_coverage,deepconsensus_filename,deepconsensus_path,family_id,filename,filetype,gender,generator_contact,generator_facility,instrument_model,iso_filename,library_source,library_strategy,lima_version,maternal_id,mm_tag,n50,other_comments,paternal_id,path,phasing,platform,platform_unit_1,platform_unit_2,pool,primrose_filename,production,relationship,sample_id,second_order,sequencing_chemistry,siblings,study,third_order,total_gbp,total_reads,whales,file_size
SRR23732295,N/A,ccs,N/A,6.0.0,PRJNA701308,SAMN33621941,6.0.0,11,N/A,12.64,HG00140.m64136_220717_152248.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64136_220717_152248.dc.q20.fastq.gz,N/A,m64136_220717_152248-bc1018.5mc.hifi_reads.bam,bam,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,2.1.0,N/A,TRUE,21722,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220717_152248-bc1018.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,34.07,1550035,N/A,129136646212
SRR23732295,N/A,ccs,N/A,6.0.0,PRJNA701308,SAMN33621941,6.0.0,10.4,N/A,11.91,HG00140.m64136_220715_182717.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64136_220715_182717.dc.q20.fastq.gz,N/A,m64136_220715_182717-bc1018.5mc.hifi_reads.bam,bam,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,2.1.0,N/A,TRUE,21721,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64136_220715_182717-bc1018.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,32.18,1465069,N/A,121575103193
SRR23732295,N/A,ccs,N/A,6.0.0,PRJNA701308,SAMN33621941,6.0.0,3.3,N/A,3.66,HG00140.m64043_220728_173215.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00140/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00140.m64043_220728_173215.dc.q20.fastq.gz,N/A,m64043_220728_173215-bc1018.5mc.hifi_reads.bam,bam,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,2.1.0,N/A,TRUE,19724,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m64043_220728_173215-bc1018.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,10.23,517275,N/A,37894882992
,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,,7.0.0,10.2,N/A,,,,N/A,m84081_230628_201157_s4.hifi_reads.bc1018.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20255,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_201157_s4.hifi_reads.bc1018.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3_TopUp,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,31.58,1538629,N/A,138088629316
,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,,7.0.0,9.6,N/A,,,,N/A,m84081_230628_194051_s3.hifi_reads.bc1018.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20178,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00140/raw_data/PacBio_HiFi/m84081_230628_194051_s3.hifi_reads.bc1018.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3_TopUp,N/A,HG00140,N/A,N/A,N/A,SRP305758,N/A,29.74,1456225,N/A,132581948753
SRR29396855,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021634,7.0.0,36.1,N/A,,,,N/A,m84081_230616_185930_s4.hifi_reads.bc2013.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20235,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00146/raw_data/PacBio_HiFi/m84081_230616_185930_s4.hifi_reads.bc2013.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00146,N/A,N/A,N/A,SRP305758,N/A,112.06,5506717,N/A,493488973396
SRR29396881,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021634,7.0.0,36.5,N/A,,,,N/A,m84081_230616_182824_s3.hifi_reads.bc2013.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20268,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00146/raw_data/PacBio_HiFi/m84081_230616_182824_s3.hifi_reads.bc2013.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00146,N/A,N/A,N/A,SRP305758,N/A,113.25,5556039,N/A,502155857150
SRR29396922,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,2.6,N/A,,,,N/A,m84081_230714_215730_s4.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19870,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,7.96,398971,N/A,34167105487
SRR29396923,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,2.5,N/A,,,,N/A,m84081_230714_212624_s3.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19779,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,7.64,384888,N/A,32279000273
SRR29396924,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,2.3,N/A,,,,N/A,m84081_230714_205519_s2.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19795,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,7.01,353075,N/A,30071949539
SRR29396836,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,2,N/A,,,,N/A,m84081_230714_201817_s1.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19799,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,6.3,317329,N/A,27650770511
SRR29396847,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,26.7,N/A,,,,N/A,m84081_230623_205201_s2.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,18822,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230623_205201_s2.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,82.64,4459695,N/A,363156467729
SRR29396866,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021635,7.0.0,26.2,N/A,,,,N/A,m84081_230623_202140_s1.hifi_reads.bc2014.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,18682,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230623_202140_s1.hifi_reads.bc2014.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00232,N/A,N/A,N/A,SRP305758,N/A,81.31,4422744,N/A,363134576127
SRR29405848,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021667,7.0.0,32.4,N/A,,,,N/A,m84091_230724_170222_s4.hifi_reads.bc1008.bam,bam,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20992,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230724_170222_s4.hifi_reads.bc1008.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,RU_Y4,N/A,HG00235,N/A,N/A,N/A,SRP305758,N/A,100.35,4889018,N/A,418742934558
SRR29405849,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021667,7.0.0,29.2,N/A,,,,N/A,m84091_230721_141900_s2.hifi_reads.bc1008.bam,bam,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20339,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00235/raw_data/PacBio_HiFi/m84091_230721_141900_s2.hifi_reads.bc1008.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,RU_Y4,N/A,HG00235,N/A,N/A,N/A,SRP305758,N/A,90.63,4537603,N/A,393689365616
SRR29405807,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021666,7.0.0,28.9,N/A,,,,N/A,m84091_230727_143029_s4.hifi_reads.bc1003.bam,bam,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20288,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230727_143029_s4.hifi_reads.bc1003.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,RU_Y4,N/A,HG00253,N/A,N/A,N/A,SRP305758,N/A,89.52,4512540,N/A,391984426530
SRR29405815,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021666,7.0.0,36,N/A,,,,N/A,m84091_230721_134835_s1.hifi_reads.bc1003.bam,bam,N/A,vgl-lab@rockefeller.edu,Rockefeller University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20786,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00253/raw_data/PacBio_HiFi/m84091_230721_134835_s1.hifi_reads.bc1003.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,RU_Y4,N/A,HG00253,N/A,N/A,N/A,SRP305758,N/A,111.73,5510036,N/A,489646154600
SRR29483208,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021659,7.0.0,21.5,N/A,,,,N/A,m84046_230719_001055_s4.hifi_reads.bc2087.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,22207,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230719_001055_s4.hifi_reads.bc2087.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00272,N/A,N/A,N/A,SRP305758,N/A,66.54,3001821,N/A,282832821341
SRR29483226,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021659,7.0.0,9.2,N/A,,,,N/A,m84046_230718_223822_s1.hifi_reads.bc2087.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,22079,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230718_223822_s1.hifi_reads.bc2087.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00272,N/A,N/A,N/A,SRP305758,N/A,28.65,1299274,N/A,123864585561
SRR29483227,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021659,7.0.0,19.1,N/A,,,,N/A,m84046_230716_054822_s4.hifi_reads.bc2087.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,22300,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_054822_s4.hifi_reads.bc2087.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00272,N/A,N/A,N/A,SRP305758,N/A,59.28,2665556,N/A,252517713368
SRR29483207,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021659,7.0.0,18,N/A,,,,N/A,m84046_230716_051716_s3.hifi_reads.bc2087.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,22259,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00272/raw_data/PacBio_HiFi/m84046_230716_051716_s3.hifi_reads.bc2087.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00272,N/A,N/A,N/A,SRP305758,N/A,55.89,2516610,N/A,240006977183
SRR23922658,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758779,6.3.0,14.8,N/A,17.47,HG00280.m64457e_220825_195635.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m64457e_220825_195635.dc.q20.fastq.gz,N/A,m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,20753,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00280,N/A,N/A,N/A,SRP305758,N/A,45.9,2231036,N/A,170797353209
SRR23922658,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758779,6.3.0,11.4,N/A,13.65,HG00280.m64076_220831_191646.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m64076_220831_191646.dc.q20.fastq.gz,N/A,m64076_220831_191646-bc2051.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,19996,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64076_220831_191646-bc2051.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00280,N/A,N/A,N/A,SRP305758,N/A,35.34,1770422,N/A,132672584452
SRR23922658,N/A,ccs,N/A,6.3.0,PRJNA701308,SAMN33758779,6.3.0,15.2,N/A,17.78,HG00280.m54329U_220901_221341.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00280/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00280.m54329U_220901_221341.dc.q20.fastq.gz,N/A,m54329U_220901_221341-bc2051.5mc.hifi_reads.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Sequel II,N/A,GENOMIC,WGS,2.5.1,N/A,TRUE,19906,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m54329U_220901_221341-bc2051.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y3,N/A,HG00280,N/A,N/A,N/A,SRP305758,N/A,47.18,2371461,N/A,174277825089
SRR29483120,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN33758779,7.0.0,17.9,N/A,,,,N/A,m84046_230628_213236_s2.hifi_reads.bc2051.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19722,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m84046_230628_213236_s2.hifi_reads.bc2051.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00280,N/A,N/A,N/A,SRP305758,N/A,55.58,2816967,N/A,239024306554
SRR29483111,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021639,7.0.0,3.6,N/A,,,,N/A,m84046_230712_224626_s1.hifi_reads.bc2052.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,22984,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230712_224626_s1.hifi_reads.bc2052.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00290,N/A,N/A,N/A,SRP305758,N/A,11.1,485522,N/A,48206906376
SRR29483112,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021639,7.0.0,8,N/A,,,,N/A,m84046_230630_233157_s3.bc2052--bc2052.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23010,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230630_233157_s3.bc2052--bc2052.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00290,N/A,N/A,N/A,SRP305758,N/A,24.71,1081336,N/A,108549025420
SRR29483166,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021639,7.0.0,19.1,N/A,,,,N/A,m84046_230627_204123_s2.hifi_reads.bc2052.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23645,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_204123_s2.hifi_reads.bc2052.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00290,N/A,N/A,N/A,SRP305758,N/A,59.21,2525417,N/A,251221946405
SRR29483113,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021639,7.0.0,16.8,N/A,,,,N/A,m84046_230627_201017_s1.hifi_reads.bc2052.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23502,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230627_201017_s1.hifi_reads.bc2052.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00290,N/A,N/A,N/A,SRP305758,N/A,52.13,2235593,N/A,226043242559
SRR29483165,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021639,7.0.0,15.8,N/A,,,,N/A,m84046_230623_203534_s4.hifi_reads.bc2052.bam,bam,N/A,kmiyamot@uw.edu,University of Washington,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,23348,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00290/raw_data/PacBio_HiFi/m84046_230623_203534_s4.hifi_reads.bc2052.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,UW_HPRC_HiFi_Y4_AND_Y3_Topoff,N/A,HG00290,N/A,N/A,N/A,SRP305758,N/A,48.93,2109741,N/A,208047963790
SRR29396920,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021632,7.0.0,39.5,N/A,,,,N/A,m84081_230610_205536_s4.hifi_reads.bc2011.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19363,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_205536_s4.hifi_reads.bc2011.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00320,N/A,N/A,N/A,SRP305758,N/A,122.35,6188084,N/A,523964399611
SRR29396921,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021632,7.0.0,28.8,N/A,,,,N/A,m84081_230610_202430_s3.hifi_reads.bc2011.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19342,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_202430_s3.hifi_reads.bc2011.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00320,N/A,N/A,N/A,SRP305758,N/A,89.16,4519882,N/A,393076448492
SRR29396916,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021636,7.0.0,2.6,N/A,,,,N/A,m84081_230630_193909_s2.hifi_reads.bc2015.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20746,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230630_193909_s2.hifi_reads.bc2015.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,7.95,381838,N/A,34587522398
SRR29396917,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021636,7.0.0,2.2,N/A,,,,N/A,m84081_230630_190803_s1.hifi_reads.bc2015.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,20701,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc2015.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,6.7,322856,N/A,29550123181
SRR29396918,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021636,7.0.0,28.1,N/A,,,,N/A,m84081_230623_215414_s4.hifi_reads.bc2015.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19749,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_215414_s4.hifi_reads.bc2015.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,87.05,4480452,N/A,378986530681
SRR29396919,N/A,revio_deepconsensus,N/A,7.0.0,PRJNA701308,SAMN41021636,7.0.0,28.3,N/A,,,,N/A,m84081_230623_212309_s3.hifi_reads.bc2015.bam,bam,N/A,tgraves@wustl.edu,Washington University,Revio,N/A,GENOMIC,WGS,2.7.1,N/A,TRUE,19652,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_212309_s3.hifi_reads.bc2015.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year4,N/A,HG00321,N/A,N/A,N/A,SRP305758,N/A,87.77,4540789,N/A,390543682888
SRR23732294,N/A,ccs,N/A,6.0.0,PRJNA701308,SAMN33621942,6.0.0,11.2,N/A,12.3,HG00323.m64136_220712_144943.dc.q20.fastq.gz,s3://human-pangenomics/submissions/42AFCE59-2972-45EE-BB72-5B84E7B57377--HPRC_DEEPCONSENSUS_v1pt2_2023_08_q20/HG00323/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG00323.m64136_220712_144943.dc.q20.fastq.gz,N/A,m64136_220712_144943-bc1016.5mc.hifi_reads.bam,bam,N/A,tgraves@wustl.edu,Washington University,Sequel II,N/A,GENOMIC,WGS,2.1.0,N/A,TRUE,19311,N/A,N/A,s3://human-pangenomics/working/HPRC/HG00323/raw_data/PacBio_HiFi/m64136_220712_144943-bc1016.5mc.hifi_reads.bam,N/A,PACBIO_SMRT,N/A,N/A,N/A,,WUSTL_HPRC_HiFi_Year3,N/A,HG00323,N/A,N/A,N/A,SRP305758,N/A,34.72,1813262,N/A,128392037742
